[16:09:39] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.64, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[16:11:13] [main/WARN]: Incorrect key enableBulkTransfer was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key enableBulkTransferAll was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key enableBulkDrop was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key allowBulkTransferAllOnEmptySlot was corrected from null to its default, false. 
[16:11:13] [main/WARN]: Incorrect key enableShiftDrag was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\voidtotem-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key general.add_end_city_treasure was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key general.allow_totem_of_undying was corrected from null to its default, false. 
[16:11:13] [main/WARN]: Incorrect key general.blacklisted_dimensions was corrected from null to its default, []. 
[16:11:13] [main/WARN]: Incorrect key general.needs_totem was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key general.show_totem_tooltip was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key general.teleport_height was corrected from null to its default, 384. 
[16:11:13] [main/WARN]: Incorrect key general.use_totem_from_inventory was corrected from null to its default, false. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\rootsclassic-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key items was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key items.oldRootDropChance was corrected from null to its default, 40. 
[16:11:13] [main/WARN]: Incorrect key items.verdantSprigDropChance was corrected from null to its default, 30. 
[16:11:13] [main/WARN]: Incorrect key items.infernalStemDropChance was corrected from null to its default, 20. 
[16:11:13] [main/WARN]: Incorrect key items.dragonsEyeDropChance was corrected from null to its default, 10. 
[16:11:13] [main/WARN]: Incorrect key items.berriesDropChance was corrected from null to its default, 25. 
[16:11:13] [main/WARN]: Incorrect key items.barkKnifeBlockStripChance was corrected from null to its default, 0.30000001192092896. 
[16:11:13] [main/WARN]: Incorrect key magic was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key magic.staffChargeTicks was corrected from null to its default, 20. 
[16:11:13] [main/WARN]: Incorrect key magic.staffUses was corrected from null to its default, 65. 
[16:11:13] [main/WARN]: Incorrect key magic.efficiencyBonusUses was corrected from null to its default, 32. 
[16:11:13] [main/WARN]: Incorrect key magic.disablePVP was corrected from null to its default, false. 
[16:11:13] [main/WARN]: Incorrect key magic.ticksPerManaRegen was corrected from null to its default, 15. 
[16:11:13] [main/WARN]: Incorrect key magic.staffUsesBasic was corrected from null to its default, 15. 
[16:11:13] [main/WARN]: Incorrect key magic.staffUsesEfficiency was corrected from null to its default, 15. 
[16:11:13] [Thread-0/FATAL]: Roots Classic's config just got changed on the file system!
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\cucumber-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key General was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key General.modTagPriorities was corrected from null to its default, [thermal, mekanism, tconstruct, immersiveengineering, appliedenergistics2]. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\trashslot-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key instantDeletion was corrected from null to its default, false. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\platforms.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key crafting was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key crafting.'Compressed' Block Multiplier was corrected from null to its default, 4. 
[16:11:13] [main/WARN]: Incorrect key crafting.Flat was corrected from null to its default, 4. 
[16:11:13] [main/WARN]: Incorrect key crafting.Floor was corrected from null to its default, 2. 
[16:11:13] [main/WARN]: Incorrect key crafting.Ramp was corrected from null to its default, 2. 
[16:11:13] [main/WARN]: Incorrect key crafting.Frame was corrected from null to its default, 2. 
[16:11:13] [main/WARN]: Incorrect key crafting.Rise was corrected from null to its default, 4. 
[16:11:13] [main/WARN]: Incorrect key crafting.Rail was corrected from null to its default, 4. 
[16:11:13] [main/WARN]: Incorrect key covering was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key covering.canManuallyAdd was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key covering.isEnvironmentReactive was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key covering.isEntityReactive was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key covering.chanceSand was corrected from null to its default, 4. 
[16:11:13] [main/WARN]: Incorrect key covering.chanceSandStorm was corrected from null to its default, 3. 
[16:11:13] [main/WARN]: Incorrect key covering.chanceSnowStorm was corrected from null to its default, 3. 
[16:11:13] [main/WARN]: Incorrect key covering.chanceRainWash was corrected from null to its default, 3. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\artifacts-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key artifact_rarity was corrected from null to its default, 1.0. 
[16:11:13] [main/WARN]: Incorrect key campsite was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key campsite.biome_blacklist was corrected from null to its default, [minecraft:void, undergarden:*, the_bumblezone:*, twilightforest:*]. 
[16:11:13] [main/WARN]: Incorrect key campsite.rarity was corrected from null to its default, 5. 
[16:11:13] [main/WARN]: Incorrect key campsite.mimic_chance was corrected from null to its default, 0.3. 
[16:11:13] [main/WARN]: Incorrect key campsite.use_modded_chests was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\bonsaitrees3-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key enableFortuneUpgrade was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key enableEfficiencyUpgrade was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key enableHoppingUpgrade was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key enableAutoCuttingUpgrade was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key autoCuttingDamagesItems was corrected from null to its default, false. 
[16:11:13] [main/WARN]: Incorrect key autoCuttingDamageChance was corrected from null to its default, 0.07500000298023224. 
[16:11:13] [main/WARN]: Incorrect key showChanceInJEI was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key sumEnchantmentLevels was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key extraRollsPerFortuneLevel was corrected from null to its default, 1. 
[16:11:13] [main/WARN]: Incorrect key extraChancePerFortuneLevel was corrected from null to its default, 0.05. 
[16:11:13] [main/WARN]: Incorrect key allowBonemeal was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key bonemealSuccessChance was corrected from null to its default, 0.45. 
[16:11:13] [main/WARN]: Incorrect key hoppingCooldown was corrected from null to its default, 60. 
[16:11:13] [main/WARN]: Incorrect key cuttingCooldown was corrected from null to its default, 60. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\rftoolsbase-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key worldgen was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key worldgen.dimensions was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key worldgen.dimensions.oreChances was corrected from null to its default, 6. 
[16:11:13] [main/WARN]: Incorrect key worldgen.dimensions.oreVeinsize was corrected from null to its default, 10. 
[16:11:13] [main/WARN]: Incorrect key worldgen.dimensions.oreMin was corrected from null to its default, -15. 
[16:11:13] [main/WARN]: Incorrect key worldgen.dimensions.oreMax was corrected from null to its default, 40. 
[16:11:13] [main/WARN]: Incorrect key worldgen.overworld was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key worldgen.overworld.oreChances was corrected from null to its default, 2. 
[16:11:13] [main/WARN]: Incorrect key worldgen.overworld.oreVeinsize was corrected from null to its default, 5. 
[16:11:13] [main/WARN]: Incorrect key worldgen.overworld.oreMin was corrected from null to its default, -15. 
[16:11:13] [main/WARN]: Incorrect key worldgen.overworld.oreMax was corrected from null to its default, 40. 
[16:11:13] [main/WARN]: Incorrect key worldgen.nether was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key worldgen.nether.oreChances was corrected from null to its default, 8. 
[16:11:13] [main/WARN]: Incorrect key worldgen.nether.oreVeinsize was corrected from null to its default, 8. 
[16:11:13] [main/WARN]: Incorrect key worldgen.nether.oreMin was corrected from null to its default, 2. 
[16:11:13] [main/WARN]: Incorrect key worldgen.nether.oreMax was corrected from null to its default, 40. 
[16:11:13] [main/WARN]: Incorrect key worldgen.end was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key worldgen.end.oreChances was corrected from null to its default, 8. 
[16:11:13] [main/WARN]: Incorrect key worldgen.end.oreVeinsize was corrected from null to its default, 10. 
[16:11:13] [main/WARN]: Incorrect key worldgen.end.oreMin was corrected from null to its default, 2. 
[16:11:13] [main/WARN]: Incorrect key worldgen.end.oreMax was corrected from null to its default, 80. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\explorerscompass-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key General was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key General.allowTeleport was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key General.displayCoordinates was corrected from null to its default, true. 
[16:11:13] [main/WARN]: Incorrect key General.maxRadius was corrected from null to its default, 5000. 
[16:11:13] [main/WARN]: Incorrect key General.structureBlacklist was corrected from null to its default, []. 
[16:11:13] [main/WARN]: Incorrect key General.maxSamples was corrected from null to its default, 50000. 
[16:11:13] [main/WARN]: Configuration file E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\config\mysticalagradditions-common.toml is not correct. Correcting
[16:11:13] [main/WARN]: Incorrect key General was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:13] [main/WARN]: Incorrect key General.witheringSoulChance was corrected from null to its default, 0.35. 
[16:11:13] [main/WARN]: Incorrect key General.dragonScalesAmount was corrected from null to its default, 8. 
[16:11:13] [main/WARN]: Incorrect key General.fertilizableTier6Crops was corrected from null to its default, false. 
[16:11:13] [main/WARN]: Incorrect key General.essenceAppleDuration was corrected from null to its default, 180. 
